State,Statecode,Ward,Wardcode,Lga,Lgacode,Name,Type,X,Y,Population,Target.Household.Count,Recommended.Access.Categories,DecileByHH
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,HA_163,HA,6.20036,10.549376,29,9,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Unguwar Tari,SSA,6.196616,10.544263,104,20,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Bitari,HA,6.187444,10.540406,189,36,grid,10
Kaduna,KD,Gayam,KD0101,Birnin Gwari,19001,Gangare,HA,6.595912,10.737974,80,16,grid,10
Kaduna,KD,Kakangi,KD0102,Birnin Gwari,19001,HA_8,HA,6.387444,10.66485,421,17,grid - Intensification,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_120,HA,6.457946,10.675626,23,8,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_140,HA,6.458825,10.687646,168,33,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,HA_210,HA,6.355312,10.584508,136,24,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Fiyau,HA,6.201825,10.673451,139,25,grid,10
Kaduna,KD,Kakangi,KD0102,Birnin Gwari,19001,Unguwan Sani Baduku,HA,6.203914,10.680207,100,19,grid,10
Kaduna,KD,Kakangi,KD0102,Birnin Gwari,19001,Unguwan Badaji,HA,6.203328,10.685366,133,24,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_26,HA,6.448927,10.604919,82,16,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_143,HA,6.444907,10.598972,130,23,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Badole A Ung Sirajo,SSA,6.757552,10.930478,226,12,grid - Intensification,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,HA_408,HA,7.005882,11.047576,168,10,grid - Intensification,10
Kaduna,KD,Gayam,KD0101,Birnin Gwari,19001,Unguwan Mallam Hassan,HA,6.648995,10.753493,159,31,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,HA_158,HA,6.325132,10.54538,237,43,grid,10
Kaduna,KD,Kutemeshi,KD0109,Birnin Gwari,19001,Rugar Alhaji Shere,HA,7.022745,11.198147,137,24,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Labi,HA,6.309258,10.539825,83,17,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Jabino 2,HA,6.308469,10.528181,90,18,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Jabino 1,HA,6.319541,10.526102,128,23,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Loko,HA,6.325122,10.516097,374,66,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,HA_99,HA,6.322842,10.509939,120,22,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,HA_92,HA,6.31283,10.50233,110,20,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Unguwar Ali,HA,6.29514,10.499228,108,20,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Anguwar Nagani,HA,6.280513,10.505102,451,79,grid,10
